offer_id;dealer_plz;dealer_city;dealer_street_house_nr;make;model;price_raw;camera_resolution_raw;battery_life_raw;storage_size_raw;screen_size_raw;description_raw
45685256;1392;Bellinzona;Favrestrasse 621;Apple;iPhone 15;CHF 7263.-;20 MP;22 hrs;512 GB;6.5 IN;Erstklassige Kamera-Software für perfekte Portrait- und Landschaftsaufnahmen.
34457853;1740;Kloten;Meisterstrasse 18;Xiaomi;Redmi Note 11;CHF 1672.-;20 MP;18 hrs;512 GB;5.8 IN;Lässt sich einfach mit Ihrem Smartwatch synchronisieren.
25311147;9685;Martigny;Forsterstrasse 4;Samsung;Galaxy S24;CHF 1589.-;12 MP;22 hrs;256 GB;6.5 IN;Wetterfeste Bauweise für Regen- und Sonnenbeständigkeit.
55172233;7252;Riehen;Eugsterstrasse 1;Apple;iPhone SE;CHF 1809.-;12 MP;33 hrs;512 GB;5.8 IN;Minimalistisches Design, das in jede Umgebung passt.
24142004;8257;Adliswil;Islerstrasse 559;Apple;iPhone 13;CHF 2989.-;20 MP;25 hrs;128 GB;6.5 IN;Dreifach-Kamerasystem für alle Szenen, vom Portrait bis zur Weitwinkelaufnahme.
88544364;9512;Weinfelden;Gutstrasse 290;Xiaomi;Redmi 12 Pro;CHF 526.-;12 MP;19 hrs;512 GB;6.7 IN;Erstklassige Kamera-Software für perfekte Portrait- und Landschaftsaufnahmen.
12773948;6163;Frauenfeld;Bachmannstrasse 9;Samsung;Galaxy S21;CHF 1396.-;12 MP;27 hrs;256 GB;6.1 IN;Gestochen scharfe Bildqualität für atemberaubende Videos.
26312537;5919;Dübendorf;Gfellerstrasse 49;Xiaomi;Mi 11;CHF 546.-;20 MP;21 hrs;64 GB;5.8 IN;Mit Dual-Kamera-System für realistische Tiefenwirkung und beeindruckende Farben.
86974571;8103;Lutry;Joststrasse 36;Vivo;Vivo X60;CHF 289.-;20 MP;16 hrs;512 GB;6.1 IN;Fortschrittliche Wasserkühlung für Gaming ohne Überhitzung.
87036650;1895;Bellinzona;Tannerstrasse 990;Google;Pixel 6a;CHF 900.-;16 MP;15 hrs;64 GB;6.1 IN;Sicherheit auf höchstem Niveau mit erweiterten Schutzfunktionen.
53988555;3644;Küssnacht;Schwabstrasse 88;Vivo;Vivo Y20;CHF 786.-;48 MP;29 hrs;256 GB;5.8 IN;Sicherheit auf höchstem Niveau mit erweiterten Schutzfunktionen.
81260169;3055;Vevey;Blaserstrasse 571;Samsung;Galaxy S21;CHF 611.-;12 MP;23 hrs;64 GB;5.8 IN;Augenfreundlicher Lesemodus für komfortable E-Book-Lektüre.
78405004;4428;Wil;Steffenstrasse 24;Samsung;Galaxy S22;CHF 363.-;20 MP;18 hrs;64 GB;6.1 IN;Lässt sich einfach mit Ihrem Smartwatch synchronisieren.
10954878;7652;Herisau;Studerstrasse 70;Vivo;Vivo V21;CHF 796.-;16 MP;16 hrs;256 GB;5.8 IN;Flüssige Animationen und nahtloses Scrollen für ein tolles Erlebnis.
49177990;8243;Baden;Häfligerstrasse 43;Google;Pixel 8;CHF 2023.-;12 MP;28 hrs;64 GB;6.1 IN;Makromodus für beeindruckende Nahaufnahmen und Detailgenauigkeit.
34956094;8283;Uzwil;Kochstrasse 59;Samsung;Galaxy S10;CHF 365.-;16 MP;28 hrs;64 GB;6.1 IN;Nachtmodus für eine komfortable Nutzung auch bei Dunkelheit.
98587007;6736;Crans-Montana;Wegmannstrasse 23;Google;Pixel 6;CHF 680.-;12 MP;18 hrs;512 GB;6.1 IN;Benutzerfreundliche Oberfläche für müheloses Multitasking und Effizienz.
66616286;9271;Küssnacht;Leustrasse 327;Vivo;Vivo X60;CHF 300.-;16 MP;15 hrs;512 GB;6.1 IN;Hohes Arbeitstempo auch bei speicherintensiven Anwendungen.
44210410;4442;Montreux;Hunzikerstrasse 95;Xiaomi;Redmi Note 11;CHF 473.-;12 MP;32 hrs;64 GB;5.8 IN;Kompakt und leistungsstark – ideal für mobile Content-Creator.
53396592;6752;Mendrisio;Schäferstrasse 4;Apple;iPhone 16;CHF 3138.-;12 MP;29 hrs;512 GB;6.1 IN;Mehrsprachige Unterstützung für internationale Nutzer.
60104145;2484;Brig-Glis;Stalderstrasse 98;Samsung;Galaxy S21;CHF 1253.-;16 MP;27 hrs;128 GB;5.8 IN;Mit Dual-Kamera-System für realistische Tiefenwirkung und beeindruckende Farben.
45441367;9003;Wil;Winklerstrasse 46;Apple;iPhone 14;CHF 1328.-;16 MP;21 hrs;128 GB;5.8 IN;Robustes Design aus hochwertigen Materialien für lange Lebensdauer.
44784276;2236;Prilly;Itenstrasse 7;Xiaomi;Redmi Note 11;CHF 1051.-;12 MP;19 hrs;512 GB;5.8 IN;Großartiger Kundenservice und schnelle Updates für Problembehebungen.
12900141;8487;Adliswil;Zollingerstrasse 50;Google;Pixel 7a;CHF 1154.-;12 MP;26 hrs;128 GB;6.5 IN;Minimalistisches Design, das in jede Umgebung passt.
98486477;6217;Regensdorf;Weibelstrasse 57;Xiaomi;Redmi 12 Pro;CHF 547.-;20 MP;23 hrs;64 GB;6.5 IN;Mit Stiftunterstützung für Kreativität und Präzision.
46188108;9839;Reinach;Kellerstrasse 88;Apple;iPhone SE;CHF 1116.-;12 MP;22 hrs;512 GB;6.1 IN;Wasser- und staubdicht – ideal für Abenteuer und Outdoor-Aktivitäten.
28224724;2962;Birsfelden;Müllerstrasse 71;Google;Pixel 6;CHF 1722.-;48 MP;17 hrs;128 GB;6.7 IN;Ultra-weite Weitwinkelkamera für mehr Raum in jedem Foto.
85155304;3195;Schwyz;Schwarzstrasse 65;Apple;iPhone 16;CHF 1117.-;12 MP;20 hrs;512 GB;6.5 IN;Mit Dual-Kamera-System für realistische Tiefenwirkung und beeindruckende Farben.
50945382;5043;Wald;Martistrasse 85;Apple;iPhone 16;CHF 3751.-;48 MP;30 hrs;256 GB;5.8 IN;Erstklassige Kamera-Software für perfekte Portrait- und Landschaftsaufnahmen.
69483614;5573;Worb;Weibelstrasse 5;Vivo;Vivo V23;CHF 466.-;20 MP;34 hrs;128 GB;6.1 IN;Batterie, die sich an Ihre Nutzungsgewohnheiten anpasst.
11868922;5595;Bellinzona;Fankhauserstrasse 74;Google;Pixel 8;CHF 424.-;12 MP;18 hrs;64 GB;6.1 IN;Kompakt und leistungsstark – ideal für mobile Content-Creator.
56856297;8367;Volketswil;Maurerstrasse 817;Apple;iPhone 14;CHF 6459.-;16 MP;24 hrs;512 GB;6.7 IN;Genießen Sie lebendige Farben und Kontraste mit der AMOLED-Technologie.
32395401;7626;Langenthal;Haslerstrasse 68;Vivo;Vivo V21;CHF 1604.-;108 MP;16 hrs;128 GB;5.8 IN;Blitzschnelle Ladezeiten dank modernster Prozessor-Technologie.
97560003;1654;Montreux;Mayerstrasse 12;Google;Pixel 6;CHF 2968.-;16 MP;16 hrs;512 GB;6.1 IN;Nachtmodus für eine komfortable Nutzung auch bei Dunkelheit.
76403941;9341;Zürich;Weibelstrasse 944;Xiaomi;Redmi Note 11;CHF 310.-;12 MP;17 hrs;64 GB;5.8 IN;Lässt sich einfach mit anderen Smart-Home-Geräten verbinden.
83932265;9032;Delsberg;Schmidtstrasse 845;Vivo;Vivo Y20;CHF 292.-;12 MP;17 hrs;128 GB;6.5 IN;Optimaler Komfort für lange Streaming-Sessions und Gaming-Abende.
29386792;7436;Liestal;Lehmannstrasse 3;Apple;iPhone 13;CHF 1807.-;16 MP;27 hrs;64 GB;6.1 IN;Robustes Design aus hochwertigen Materialien für lange Lebensdauer.
62314659;1939;Basel;Zimmermannstrasse 534;Google;Pixel 8;CHF 1221.-;50 MP;20 hrs;256 GB;6.1 IN;Kompakt und leistungsstark – ideal für mobile Content-Creator.
29347898;1030;Bulle;Hofmannstrasse 811;Vivo;Vivo V21;CHF 1187.-;12 MP;15 hrs;512 GB;6.5 IN;Einfache Synchronisation mit all Ihren Geräten und Anwendungen.
23378659;8909;Männedorf;Suterstrasse 6;Google;Pixel 6;CHF 769.-;12 MP;30 hrs;256 GB;5.8 IN;Kompaktes Design, das bequem in jede Tasche passt und angenehm in der Hand liegt.
61201714;1896;Kreuzlingen;Betschartstrasse 45;Vivo;Vivo V23;CHF 253.-;12 MP;18 hrs;128 GB;5.8 IN;Starker Akku, der den ganzen Tag hält, auch bei intensiver Nutzung.
30326795;2626;Schwyz;Hodelstrasse 30;Apple;iPhone 16;CHF 2024.-;12 MP;23 hrs;256 GB;5.8 IN;Wetterfeste Bauweise für Regen- und Sonnenbeständigkeit.
28192133;6302;Muri;Walderstrasse 53;Apple;iPhone 13;CHF 482.-;16 MP;26 hrs;128 GB;6.5 IN;Mit der hochauflösenden Kamera gelingen Nachtaufnahmen und Porträts mühelos.
73860268;8610;Wald;Probststrasse 57;Vivo;Vivo Y20;CHF 275.-;12 MP;34 hrs;64 GB;5.8 IN;Mit Stiftunterstützung für Kreativität und Präzision.
11654134;8511;Bülach;Kaiserstrasse 87;Google;Pixel 6;CHF 1259.-;12 MP;21 hrs;128 GB;6.5 IN;Großer Speicherplatz für all Ihre Apps, Fotos und Videos – ideal für Power-User.
22552604;8410;Horgen;Favrestrasse 76;Xiaomi;Mi 11T;CHF 918.-;16 MP;15 hrs;256 GB;5.8 IN;Kompaktes Design, das bequem in jede Tasche passt und angenehm in der Hand liegt.
97924151;7520;Sarnen;Felberstrasse 37;Samsung;Galaxy S23;CHF 1814.-;20 MP;25 hrs;128 GB;6.7 IN;Beeindruckende Akkulaufzeit und minimaler Ladeaufwand.
47490735;2571;Kreuzlingen;Steinerstrasse 497;Xiaomi;Mi 11T;CHF 566.-;12 MP;17 hrs;128 GB;6.7 IN;Perfekt für Musikliebhaber mit hoher Audioqualität.
19180850;8877;Wetzikon;Siegriststrasse 9;Xiaomi;Mi 11;CHF 4118.-;108 MP;16 hrs;128 GB;6.9 IN;Fortschrittliche Wasserkühlung für Gaming ohne Überhitzung.
40277222;6815;Chur;Wolfstrasse 7;Apple;iPhone 16;CHF 745.-;12 MP;15 hrs;512 GB;5.8 IN;Für ein unvergleichliches Multitasking-Erlebnis entwickelt.
96965812;3392;Rapperswil-Jona;Müllerstrasse 449;Google;Pixel 7;CHF 798.-;48 MP;31 hrs;64 GB;5.8 IN;Nahtlose Synchronisation mit Cloud-Diensten für Backups und Updates.
99163380;1779;Muri;Aebistrasse 78;Apple;iPhone 14;CHF 792.-;12 MP;19 hrs;64 GB;5.8 IN;Dual-Lautsprecher mit Tiefenbass für besseren Sound.
34198721;9524;Einsiedeln;Bosshardstrasse 22;Apple;iPhone SE;CHF 900.-;12 MP;28 hrs;256 GB;6.1 IN;Multifunktionales Betriebssystem für maximalen Benutzerkomfort.
40151918;5969;Münsingen;Hirtstrasse 301;Vivo;Vivo X50;CHF 1000.-;12 MP;20 hrs;256 GB;5.8 IN;Leicht, kompakt und leistungsstark – ideal für den Alltag.
27976656;8208;Versoix;Kaiserstrasse 152;Xiaomi;Redmi Note 11;CHF 451.-;12 MP;22 hrs;256 GB;5.8 IN;Professionelle Bildbearbeitung direkt auf dem Gerät mit High-End-Software.
24267429;5060;Muttenz;Steigerstrasse 40;Google;Pixel 8 Pro;CHF 1137.-;12 MP;20 hrs;128 GB;5.8 IN;Minimalistisches Design, das in jede Umgebung passt.
64304950;3416;Allschwil;Schweizerstrasse 62;Apple;iPhone 15;CHF 1138.-;108 MP;20 hrs;64 GB;6.1 IN;Gestochen scharfe Bildqualität für atemberaubende Videos.
78946993;8422;Veyrier;Sutterstrasse 1;Google;Pixel 8 Pro;CHF 1853.-;16 MP;23 hrs;64 GB;6.1 IN;Großartiger Kundenservice und schnelle Updates für Problembehebungen.
46136013;2095;Steinhausen;Eichenbergerstrasse 38;Xiaomi;Mi 11T;CHF 879.-;12 MP;15 hrs;512 GB;6.1 IN;Beeindruckendes Design, das perfekt in Ihre Hand passt.
21887765;3924;Oftringen;Ernststrasse 43;Xiaomi;Redmi Note 10;CHF 850.-;12 MP;28 hrs;512 GB;6.1 IN;Einsteigerfreundlich und intuitiv – perfekt für alle Altersgruppen.
15853516;7211;Uzwil;Schulerstrasse 3;Apple;iPhone SE;CHF 641.-;12 MP;19 hrs;64 GB;6.1 IN;Elegantes Design trifft auf Funktionalität – der perfekte Begleiter für unterwegs.
93930001;7292;Zollikon;Hürlimannstrasse 628;Xiaomi;Redmi 12 Pro;CHF 1098.-;20 MP;26 hrs;128 GB;6.9 IN;Leicht, kompakt und leistungsstark – ideal für den Alltag.
15244248;1884;Wald;Baumgartnerstrasse 7;Samsung;Galaxy S21;CHF 1217.-;108 MP;17 hrs;128 GB;5.8 IN;Ein umfassendes App-Ökosystem für Unterhaltung und Produktivität.
29868814;3563;Wädenswil;Leunbergerstrasse 61;Samsung;Galaxy S10;CHF 434.-;12 MP;33 hrs;128 GB;6.1 IN;Modernste Gesichtserkennungstechnologie für Sicherheit.
29915816;7154;Steinhausen;Forsterstrasse 8;Apple;iPhone 14;CHF 905.-;12 MP;20 hrs;256 GB;6.1 IN;Perfekt für Fotografie-Liebhaber: Mit einer Kamera, die jeden Moment detailgetreu einfängt.
83624294;6283;Spiez;Schlatterstrasse 31;Google;Pixel 7;CHF 768.-;12 MP;16 hrs;64 GB;5.8 IN;Hervorragende Performance bei gleichzeitig niedrigerem Energieverbrauch.
92166272;7510;Val-de-Travers;Weberstrasse 51;Xiaomi;Mi 11T;CHF 1102.-;20 MP;28 hrs;128 GB;6.1 IN;Erleben Sie brillante Farben und beeindruckende Details auf dem hochauflösenden Display.
25986801;9708;Biel/Bienne;Sutterstrasse 84;Apple;iPhone SE;CHF 1280.-;16 MP;29 hrs;512 GB;5.8 IN;Verbesserte Bildstabilisierung für perfekte Videos auch in Bewegung.
94258614;9832;Wädenswil;Bergerstrasse 233;Apple;iPhone 13;CHF 1728.-;16 MP;25 hrs;128 GB;6.5 IN;Genießen Sie ultra-schnelles 5G für beste Konnektivität und Geschwindigkeit.
81394776;2645;Gossau;Scherrerstrasse 82;Samsung;Galaxy S20;CHF 1903.-;16 MP;18 hrs;256 GB;6.1 IN;Hohes Arbeitstempo auch bei speicherintensiven Anwendungen.
55209685;2268;Uzwil;Braunstrasse 18;Vivo;Vivo V21;CHF 448.-;20 MP;23 hrs;64 GB;6.5 IN;Schnelles kabelloses Laden für maximale Flexibilität und Komfort.
62144644;7000;Neuhausen;Kägistrasse 9;Vivo;Vivo X50;CHF 1003.-;50 MP;29 hrs;128 GB;6.9 IN;Nehmen Sie beeindruckende Ultra-Weitwinkelaufnahmen und Videos auf.
43425740;2123;Buchs;Ammannstrasse 61;Apple;iPhone 13;CHF 1557.-;12 MP;24 hrs;128 GB;6.1 IN;Hochwertige Audioqualität für Musikliebhaber und Filmfreunde.
21430379;1526;Einsiedeln;Bianchistrasse 42;Apple;iPhone 13;CHF 134.-;16 MP;18 hrs;64 GB;5.8 IN;Wasser- und staubdicht – ideal für Abenteuer und Outdoor-Aktivitäten.
86951198;5346;Münsingen;Lüscherstrasse 75;Apple;iPhone SE;CHF 787.-;16 MP;17 hrs;128 GB;5.8 IN;Beeindruckendes Design, das perfekt in Ihre Hand passt.
53478750;5997;Delsberg;Hauserstrasse 73;Samsung;Galaxy S10;CHF 807.-;12 MP;20 hrs;64 GB;5.8 IN;Für ein unvergleichliches Multitasking-Erlebnis entwickelt.
90158913;3632;Altstätten;Amreinstrasse 1;Samsung;Galaxy S21;CHF 512.-;12 MP;17 hrs;128 GB;6.1 IN;Kompakt und leistungsstark – ideal für mobile Content-Creator.
17203266;4017;Nyon;Freistrasse 9;Google;Pixel 8;CHF 1925.-;48 MP;18 hrs;128 GB;5.8 IN;Tolle Fotos auch bei schwachem Licht – fangen Sie besondere Momente ein.
82353403;6605;Männedorf;Rothstrasse 5;Apple;iPhone SE;CHF 432.-;12 MP;30 hrs;64 GB;5.8 IN;Langlebige Batterie mit Schnellladefunktion, die den ganzen Tag durchhält.
48787039;7091;Einsiedeln;Wegmannstrasse 25;Vivo;Vivo X60;CHF 1139.-;50 MP;24 hrs;128 GB;6.7 IN;Erleben Sie brillante Farben und beeindruckende Details auf dem hochauflösenden Display.
53588773;6854;Steffisburg;Schärerstrasse 61;Samsung;Galaxy S22;CHF 1058.-;12 MP;24 hrs;512 GB;6.1 IN;Benutzerfreundliche Oberfläche für müheloses Multitasking und Effizienz.
39832464;7987;Lausanne;Brunstrasse 16;Xiaomi;Mi 11T;CHF 742.-;20 MP;16 hrs;128 GB;5.8 IN;Energiesparmodus, der automatisch aktiviert wird, um Akku zu sparen.
28721927;8296;Gland;Imhofstrasse 68;Xiaomi;Mi 11;CHF 480.-;12 MP;19 hrs;64 GB;6.5 IN;Kompakte Größe bei maximaler Leistung – ideal für den Alltag.
53938049;7301;Weinfelden;Lustenbergerstrasse 96;Google;Pixel 6;CHF 3709.-;16 MP;20 hrs;256 GB;6.5 IN;Energiesparmodus, der automatisch aktiviert wird, um Akku zu sparen.
72364034;3820;Wald;Meisterstrasse 497;Vivo;Vivo X50;CHF 248.-;12 MP;28 hrs;64 GB;5.8 IN;Mit Stiftunterstützung für Kreativität und Präzision.
42521351;6617;Urdorf;Sutterstrasse 57;Samsung;Galaxy S20;CHF 501.-;12 MP;20 hrs;64 GB;5.8 IN;Hervorragende Performance bei gleichzeitig niedrigerem Energieverbrauch.
27066088;1615;Lyss;Hartmannstrasse 24;Samsung;Galaxy S22;CHF 740.-;12 MP;20 hrs;512 GB;5.8 IN;Einsteigerfreundlich und intuitiv – perfekt für alle Altersgruppen.
60232496;9699;Urdorf;Häfligerstrasse 6;Xiaomi;Mi 11;CHF 1204.-;12 MP;20 hrs;512 GB;6.7 IN;Perfekt für Fotografie-Liebhaber: Mit einer Kamera, die jeden Moment detailgetreu einfängt.
51883522;3240;Rüti;Küngstrasse 3;Xiaomi;Redmi Note 11;CHF 971.-;12 MP;20 hrs;512 GB;6.5 IN;Multifunktionales Betriebssystem für maximalen Benutzerkomfort.
95095796;6896;Bulle;Studerstrasse 47;Apple;iPhone 15;CHF 741.-;16 MP;28 hrs;128 GB;5.8 IN;Schnelles kabelloses Laden für maximale Flexibilität und Komfort.
94009764;9738;Dübendorf;Schnyderstrasse 675;Xiaomi;Mi 11;CHF 601.-;12 MP;16 hrs;64 GB;6.1 IN;Erstklassige Kamera-Software für perfekte Portrait- und Landschaftsaufnahmen.
75923591;2379;Schwyz;Stöcklistrasse 3;Google;Pixel 7a;CHF 888.-;48 MP;17 hrs;128 GB;6.1 IN;Ergonomisches Design für höchsten Komfort bei langer Nutzung.
71585442;8975;Frauenfeld;Vogelstrasse 7;Vivo;Vivo X60;CHF 249.-;12 MP;15 hrs;256 GB;5.8 IN;Integrierter Schrittzähler und Fitnesstracker für aktive Nutzer.
61999551;8954;Rheinfelden;Albrechtstrasse 6;Samsung;Galaxy S22;CHF 416.-;12 MP;18 hrs;512 GB;6.5 IN;Energiesparmodus, der automatisch aktiviert wird, um Akku zu sparen.
69314812;7607;Veyrier;Schmidtstrasse 1;Xiaomi;Mi 11T;CHF 1203.-;48 MP;15 hrs;512 GB;6.1 IN;Ergonomisches Design für höchsten Komfort bei langer Nutzung.
20807157;2128;Zug;Leunbergerstrasse 842;Vivo;Vivo V21;CHF 323.-;16 MP;29 hrs;64 GB;6.1 IN;Große Auswahl an Themes für eine persönliche Gestaltung.
24610015;7850;Pully;Hürlimannstrasse 99;Samsung;Galaxy S23;CHF 183.-;12 MP;15 hrs;64 GB;6.9 IN;Energieoptimiertes Design für längere Nutzungszeiten ohne Nachladen.
46490475;1565;Glarus;Arnoldstrasse 94;Google;Pixel 8;CHF 852.-;16 MP;31 hrs;64 GB;5.8 IN;Erstklassige Kamera-Software für perfekte Portrait- und Landschaftsaufnahmen.
24826072;1228;Siders;Hartmannstrasse 87;Google;Pixel 6;CHF 2511.-;12 MP;25 hrs;256 GB;6.1 IN;Genießen Sie ultra-schnelles 5G für beste Konnektivität und Geschwindigkeit.
31961637;6935;Münchenstein;Schäferstrasse 14;Apple;iPhone 15;CHF 995.-;20 MP;22 hrs;256 GB;6.5 IN;Nachtmodus für eine komfortable Nutzung auch bei Dunkelheit.
47990986;2707;Plan-les-Ouates;Eggerstrasse 152;Google;Pixel 8;CHF 1144.-;20 MP;18 hrs;256 GB;5.8 IN;Optimaler Komfort für lange Streaming-Sessions und Gaming-Abende.
20778737;6458;Arth;Bernasconistrasse 8;Apple;iPhone 13;CHF 1612.-;12 MP;28 hrs;256 GB;6.1 IN;Innovative Smart-Funktionen für ein intuitives Benutzererlebnis.
88753507;4905;Villars-sur-Glâne;Schmidstrasse 98;Samsung;Galaxy S22;CHF 826.-;12 MP;28 hrs;64 GB;5.8 IN;Leistungsfähige Software für alle Ihre kreativen Ideen.
47208837;3291;Bernex;Mäderstrasse 2;Google;Pixel 8;CHF 3481.-;48 MP;21 hrs;256 GB;6.1 IN;Maximaler Datenschutz dank fortschrittlicher Sicherheitsstandards.
23198915;2945;Küsnacht;Lustenbergerstrasse 66;Xiaomi;Redmi 12 Pro;CHF 2601.-;12 MP;22 hrs;512 GB;5.8 IN;Tolle Fotos auch bei schwachem Licht – fangen Sie besondere Momente ein.
47442168;9063;Zofingen;Ritterstrasse 89;Apple;iPhone 14;CHF 1563.-;12 MP;27 hrs;128 GB;6.1 IN;Genießen Sie brillantes Streaming dank gestochen scharfem Bildschirm.
80852543;6112;Payerne;Zinggstrasse 24;Samsung;Galaxy S20;CHF 555.-;48 MP;18 hrs;64 GB;6.1 IN;Smart-Home-Konnektivität für mehr Kontrolle und Komfort.
17096276;2556;Sitten;Toblerstrasse 934;Apple;iPhone 14;CHF 1096.-;16 MP;20 hrs;256 GB;6.1 IN;Sicherheit auf höchstem Niveau mit erweiterten Schutzfunktionen.
89487318;1946;Versoix;Staufferstrasse 8;Samsung;Galaxy S20;CHF 523.-;12 MP;20 hrs;128 GB;6.1 IN;Aufgeteilt in benutzerfreundliche Kategorien für schnelle Navigation.
73732465;7265;Brugg;Walderstrasse 536;Vivo;Vivo X50;CHF 510.-;12 MP;25 hrs;512 GB;5.8 IN;Optimiert für Gaming und Multimedia: gestochen scharfes Bild und satte Audioqualität.
97541037;1955;Kloten;Wyssstrasse 53;Samsung;Galaxy S10;CHF 2455.-;20 MP;20 hrs;128 GB;6.1 IN;Optimierte Konnektivität für unterbrechungsfreies Arbeiten und Spielen.
30882678;1439;Arbon;Ferraristrasse 8;Xiaomi;Mi 11;CHF 1915.-;20 MP;20 hrs;256 GB;6.7 IN;Für ein unvergleichliches Multitasking-Erlebnis entwickelt.
88092493;2988;Rüti;Schmidstrasse 62;Google;Pixel 8 Pro;CHF 492.-;16 MP;30 hrs;256 GB;5.8 IN;Optimaler Komfort für lange Streaming-Sessions und Gaming-Abende.
20340310;5299;Aarau;Spörristrasse 69;Google;Pixel 8 Pro;CHF 2533.-;16 MP;22 hrs;512 GB;6.1 IN;Erstklassige Kamera-Software für perfekte Portrait- und Landschaftsaufnahmen.
32342927;1065;Wil;Fehrstrasse 5;Xiaomi;Redmi Note 10;CHF 226.-;12 MP;25 hrs;64 GB;6.1 IN;Optimierte Konnektivität für unterbrechungsfreies Arbeiten und Spielen.
17548149;6765;Lutry;Schärstrasse 53;Vivo;Vivo V21;CHF 883.-;16 MP;16 hrs;256 GB;6.1 IN;Modernste Gesichtserkennungstechnologie für Sicherheit.
24907320;6752;Köniz;Bachmannstrasse 9;Samsung;Galaxy S22;CHF 1078.-;12 MP;23 hrs;64 GB;6.1 IN;Wetterfeste Bauweise für Regen- und Sonnenbeständigkeit.
88930579;9374;Spreitenbach;Flückigerstrasse 875;Vivo;Vivo V21;CHF 1713.-;108 MP;16 hrs;256 GB;6.7 IN;Mehrsprachige Unterstützung für internationale Nutzer.
40425150;3902;Muri;Betschartstrasse 1;Xiaomi;Redmi Note 10;CHF 383.-;16 MP;29 hrs;64 GB;5.8 IN;Blitzschnelle Ladezeiten dank modernster Prozessor-Technologie.
12003112;8070;Siders;Gasserstrasse 19;Xiaomi;Redmi Note 11;CHF 851.-;16 MP;15 hrs;64 GB;5.8 IN;Großartiger Kundenservice und schnelle Updates für Problembehebungen.
44479616;6597;Opfikon;Stettlerstrasse 52;Vivo;Vivo Y20;CHF 263.-;20 MP;24 hrs;64 GB;5.8 IN;Integrierter Schrittzähler und Fitnesstracker für aktive Nutzer.
26313047;3062;Rheinfelden;Hauserstrasse 502;Google;Pixel 6a;CHF 914.-;20 MP;18 hrs;512 GB;5.8 IN;Nahtlose Synchronisation mit Cloud-Diensten für Backups und Updates.
71188911;9340;Schwyz;Staubstrasse 88;Vivo;Vivo X50;CHF 370.-;20 MP;20 hrs;256 GB;6.1 IN;Vergrößerter Speicher für all Ihre Apps, Videos und Fotos.
93180597;7233;Spreitenbach;Zehnderstrasse 97;Xiaomi;Redmi Note 11;CHF 740.-;12 MP;30 hrs;256 GB;5.8 IN;Lässt sich einfach mit anderen Smart-Home-Geräten verbinden.
29063958;1032;Rüti;Schaubstrasse 98;Apple;iPhone 14;CHF 4322.-;16 MP;32 hrs;256 GB;6.7 IN;Langlebige Batterie mit Schnellladefunktion, die den ganzen Tag durchhält.
10592144;6274;Bellinzona;Steigerstrasse 284;Google;Pixel 6;CHF 3814.-;20 MP;27 hrs;512 GB;5.8 IN;Einfache Bedienung und schnelle Einrichtung auch für Anfänger.
31010543;2480;Brugg;Kuhnstrasse 89;Apple;iPhone 14;CHF 1052.-;12 MP;20 hrs;128 GB;5.8 IN;Optimierte Kamera mit KI-Unterstützung für perfekte Schnappschüsse.
48729652;8605;Uzwil;Stockerstrasse 32;Samsung;Galaxy S24;CHF 2111.-;20 MP;19 hrs;512 GB;6.1 IN;Langjährige Updates und Support für ein nachhaltiges Nutzererlebnis.
90622846;9829;Horw;Schochstrasse 37;Google;Pixel 8;CHF 3109.-;12 MP;17 hrs;512 GB;6.5 IN;Perfekt für Business und Freizeit: Hohes Arbeitstempo und starker Akku.
73924034;9420;Regensdorf;Hofmannstrasse 26;Apple;iPhone 15;CHF 769.-;48 MP;15 hrs;128 GB;5.8 IN;Lässt sich einfach mit Ihrem Smartwatch synchronisieren.
41016159;2858;Brig-Glis;Sigriststrasse 16;Google;Pixel 8 Pro;CHF 355.-;16 MP;17 hrs;128 GB;6.5 IN;Integrierter Schrittzähler und Fitnesstracker für aktive Nutzer.
25903665;9222;Mendrisio;Mayerstrasse 338;Vivo;Vivo Y20;CHF 406.-;12 MP;20 hrs;64 GB;5.8 IN;Für ein unvergleichliches Multitasking-Erlebnis entwickelt.
88545261;5593;Belp;Baumannstrasse 24;Google;Pixel 7a;CHF 1112.-;12 MP;26 hrs;128 GB;6.5 IN;Leistungsfähige Software für alle Ihre kreativen Ideen.
24920594;3718;Meyrin;Steinmannstrasse 4;Xiaomi;Mi 11;CHF 951.-;12 MP;17 hrs;128 GB;6.5 IN;Benutzerfreundliche Oberfläche für müheloses Multitasking und Effizienz.
89493849;2629;Arbon;Portmannstrasse 458;Vivo;Vivo X50;CHF 1747.-;48 MP;32 hrs;512 GB;5.8 IN;Große Auswahl an Zubehör für Individualität und Funktionalität.
95831138;2458;Affoltern;Schochstrasse 41;Vivo;Vivo V21;CHF 330.-;16 MP;17 hrs;64 GB;6.7 IN;Blitzschnelle Ladezeiten dank modernster Prozessor-Technologie.
68402385;4372;Wald;Baumannstrasse 283;Vivo;Vivo V21;CHF 701.-;12 MP;25 hrs;64 GB;6.5 IN;Für ein unvergleichliches Multitasking-Erlebnis entwickelt.
23656066;1568;Flawil;Näfstrasse 44;Google;Pixel 7;CHF 610.-;12 MP;21 hrs;64 GB;5.8 IN;Großer Speicherplatz für all Ihre Apps, Fotos und Videos – ideal für Power-User.
